2081473;2016-11-09;Wargentinsgatan 7;Kungsholmen;18.04066658;59.33297601;1;5;31;2795000;285000;3080000;1861;1745;1932;Lägenhet;Notar;1566;Broker
2210243;2016-11-10;Drottningholmsvägen 52;Kungsholmen;18.02223444;59.331991;5;10;126;10475000;125000;10600000;5376;2764;2012;Lägenhet;Magnusson Mäkleri;2030;Broker
2207597;2016-11-10;Bråviksvägen 16;Årsta;18.05462399;59.29478395;3;1;55.5;2595000;295000;2890000;3425;3072;1944;Lägenhet;Fastighetsbyrån;1573;Broker
2207137;2016-11-10;Boktryckarvägen 14;Hägerstensåsen;17.98716682;59.30093295;3;2;81;3995000;315000;4310000;5590;5419;2006;Lägenhet;Fastighetsbyrån;1573;Broker
2205553;2016-11-10;Tideliusgatan 27;Katarina;18.06525015;59.31074593;5;3;146;8995000;1755000;10750000;4262;1203;1968;Lägenhet;Fastighetsbyrån;1573;Broker
2197764;2016-11-10;Lövdalsvägen 21B;Björknäs;18.23802819;59.32033471;6;;147;7250000;-100000;7150000;;753;1984;Villa;Fastighetsbyrån;1573;Broker
2189644;2016-11-10;Sibeliusgången 28;Akalla;17.91728;59.4138;3;5;71;1995000;315000;2310000;2642;;1978;Lägenhet;Fastighetsbyrån;1573;Broker
2205686;2016-11-10;Wiboms väg 25;Huvudsta;17.99738646;59.34627638;1;4;44.5;2395000;335000;2730000;2360;4393;;Lägenhet;Svenska Mäklarhuset;58;Broker
2201399;2016-11-10;Blomgatan 12;Rudviken Solna Centrum;18.0081486;59.35946493;2;6;36.5;2495000;305000;2800000;1750;2930;1985;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2211128;2016-11-10;Hälsingegatan 6;Vasastan;18.04183602;59.34373269;3;;76;6495000;725000;7220000;3355;2295;1905;Lägenhet;Notar;1566;Broker
2207083;2016-11-10;Ingemarsgatan 7;Vasastan;18.05686712;59.34908788;1;4;34;2795000;455000;3250000;1875;2205;1892;Lägenhet;Edward & Partners Fastighetsmäklare AB;410;Broker
2206972;2016-11-10;Valutavägen 80;Hägersten;17.9784;59.2969;2;2;41;2195000;315000;2510000;2474;6064;1946;Lägenhet;Notar;1566;Broker
2204120;2016-11-10;Kappetorpnewchar Tomt 3;Norrort;17.866403;59.4756276;;;;;NaN;18200000;;;;Tomt/Mark;Notar;1566;Broker
2203219;2016-11-10;Emilia Fogelklous gata 3;Hägersten;17.95222274;59.28582617;2;;54;2395000;445000;2840000;2795;;2014;Lägenhet;Notar;1566;Broker
2195992;2016-11-10;Täppgränd 113;Enskededalen;18.09770107;59.2867755;4.5;1;103;3695000;165000;3860000;4740;2819;1982;Lägenhet;Notar;1566;Broker
2176868;2016-11-10;Nybohovsgränd 50;Hägersten-Liljeholmen;18.0201;59.308;3;1;76;3395000;0;3395000;3504;3380;1962;Lägenhet;Notar;1566;Broker
2208681;2016-11-10;Torsgatan 49;Vasastan;18.03701;59.34182;1;;24;2250000;860000;3110000;994;2365;;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2206063;2016-11-10;Karlbergsvägen 25A;Vasastan;18.04188629;59.34250669;3;2;81;7350000;570000;7920000;2998;2184;1905;Lägenhet;HusmanHagberg;1610;Broker
2078113;2016-11-10;Per Lindeströms väg 103;Johanneshov;18.10379;59.29728;2;1;41;1995000;355000;2350000;2973;1626;1944;Lägenhet;HusmanHagberg;1610;Broker
2205703;2016-11-10;Folkungagatan 71;Södermalm-Katarina;18.07812481;59.3152275;5;5;114;7850000;1150000;9000000;3338;456;1971;Lägenhet;Södermäklarna;1601;Broker
2197295;2016-11-10;Västertorpsvägen 164;Mälarhöjden-Västertorp;17.95154025;59.29003978;4;3;88;3495000;575000;4070000;4318;;;Lägenhet;Mäklarringen;1598;Broker
2201907;2016-11-10;Evenemangsgatan 18;Arenastaden;17.99979924;59.37192075;2;8;43;3150000;0;3150000;2688;2192;;Lägenhet;Svenska Mäklarhuset;58;Broker
2178875;2016-11-10;Hägervägen 19;Enskede;18.0828476;59.27396393;2;;54;2895000;355000;3250000;2884;4479;1951;Lägenhet;Mäklarhuset;204;Broker
2207113;2016-11-10;Katarina Bangata 59C;Södermalm;18.08798006;59.30952096;1;4;30;2275000;715000;2990000;1895;907;1933;Lägenhet;SkandiaMäklarna;1570;Broker
2203978;2016-11-10;Lundagatan 6B;Huvudsta;18.00460207;59.35423972;2;2;54;2595000;295000;2890000;2834;3466;1952;Lägenhet;SkandiaMäklarna;1570;Broker
2184769;2016-11-10;Trollesundsvägen 151;Högdalen;18.04844482;59.26037185;2;3;60;1995000;375000;2370000;2888;6805;1954;Lägenhet;SkandiaMäklarna;1570;Broker
2205404;2016-11-10;Henriksdalsringen 51;Sicklaön;18.11155;59.31052;3;1;69;2350000;0;2350000;3766;471;1971;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2207446;2016-11-10;Sågargatan 17;Södermalm-Sofia;18.09147648;59.31395818;1;3;22;2100000;400000;2500000;1673;373;1929;Lägenhet;Södermäklarna;1601;Broker
2205783;2016-11-10;Hägerstens Allé 18;Axelsberg;17.97580001;59.30551395;5;;122;4750000;1850000;6600000;4198;5850;1967;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2206533;2016-11-10;Tämnarvägen 18;Årsta;18.05401325;59.30020898;2;1;46;2345000;455000;2800000;2248;2547;1945;Lägenhet;MOHV;1901865;Broker
2206070;2016-11-10;Attundagränd 5;Bagarby;17.94712186;59.42771552;2;;44;2495000;5000;2500000;2500;;2016;Lägenhet;Svenska Mäklargruppen;46;Broker
2202542;2016-11-10;Rådmansgatan 4;Östermalm;18.07209134;59.34414845;4;1;120;11500000;1100000;12600000;3568;1373;1896;Lägenhet;Per Jansson Fastighetsförmedling;87;Broker
2201031;2016-11-10;Kindstugatan 14;Gamla Stan;18.0721128;59.32457511;2;1;56;4995000;335000;5330000;3236;234;1600;Lägenhet;MäklarMäster;1456;Broker
2157054;2016-11-10;Helsingforsgatan 19;Akalla;17.92061812;59.41168734;1;2;36;;NaN;1750000;2227;;1974;Lägenhet;Fastighetsbyrån;1573;Broker
2206598;2016-11-10;Krukmakargatan 64;Södermalm;18.04504395;59.31578342;1;1;33;2250000;800000;3050000;2220;1745;1942;Lägenhet;Historiska Hem AB;65645750;Broker
2205167;2016-11-10;Lundagatan 50;Södermalm;18.04287672;59.31853722;2;3;42;3450000;675000;4125000;2150;1786;1932;Lägenhet;Magnusson Mäkleri;2030;Broker
2207371;2016-11-10;Scoutvägen 14;Tegelhagen;17.97434907;59.40982702;4;;96.5;4850000;410000;5260000;5949;904;1976;Radhus;Fastighetsbyrån;1573;Broker
2207247;2016-11-10;Tideliusgatan 29;Katarina;18.06452582;59.31094707;2;0;46;3195000;435000;3630000;1435;1233;1968;Lägenhet;Fastighetsbyrån;1573;Broker
2207054;2016-11-10;Hagagatan 14;Vasastan;18.05247557;59.34526093;3;0.5;69;5795000;505000;6300000;3195;2010;1905;Lägenhet;Fastighetsbyrån;1573;Broker
2206976;2016-11-10;Mönstringsvägen 10;Järvastaden;17.99187183;59.38199906;4;1;95;4095000;315000;4410000;4667;1652;2008;Lägenhet;Fastighetsbyrån;1573;Broker
2206157;2016-11-10;Edinsvägen 12;Ektorp;18.19709959;59.31369079;1;9;29.5;1690000;235000;1925000;1917;1047;1961;Lägenhet;Fastighetsbyrån;1573;Broker
2200082;2016-11-10;Nybohovsgränd 15;Liljeholmen;18.02073614;59.30823456;4;3;88;4250000;800000;5050000;4057;3336;1962;Lägenhet;Fastighetsbyrån;1573;Broker
2200067;2016-11-10;Ekuddsvägen 4;Ekudden;18.14740083;59.30595456;3;3;69;2995000;330000;3325000;4802;855;1957;Lägenhet;Fastighetsbyrån;1573;Broker
2199644;2016-11-10;Kristinebergsvägen 18;Kungsholmen;18.01394084;59.33367099;2;1;46;2950000;350000;3300000;2095;3156;1980;Lägenhet;Fastighetsbyrån;1573;Broker
2196899;2016-11-10;Murkelvägen 6;Kvarnskogen;17.9747707;59.44093403;3.5;2;81.9;3295000;-95000;3200000;4112;643;1997;Lägenhet;Fastighetsbyrån;1573;Broker
2211053;2016-11-10;Slätbaksvägen 46;Årsta;18.06536045;59.29731904;2;1;53;1895000;805000;2700000;3931;2584;1943;Lägenhet;Notar;1566;Broker
2194892;2016-11-10;Arvid Tydéns Allé 4;Västra Skogen;18.00636492;59.35235398;3;;78;4200000;-100000;4100000;4225;3546;2016;Lägenhet;Notar;1566;Broker
2205416;2016-11-10;Rorgängargatan 3;Hammarby Sjöstad;18.10900927;59.30574628;2;;52;2995000;155000;3150000;4049;727;;Lägenhet;Svenska Mäklarhuset;58;Broker
2190290;2016-11-10;Lundagatan 44B;Högalid;18.0441146;59.31866756;2;2;47;3495000;405000;3900000;2341;1714;1930;Lägenhet;Fastighetsbyrån;1573;Broker
2144144;2016-11-10;Serenadvägen 5;Nacka Forum;18.16617565;59.3107883;2;2;59.5;2750000;300000;3050000;3897;899;2008;Lägenhet;Fastighetsbyrån;1573;Broker
2207292;2016-11-10;Sländstigen 55;Silverdal;17.98919958;59.39951756;4;;116;6500000;700000;7200000;;;2007;Radhus;Susanne Persson Fastighetsförmedling AB;165;Broker
2201526;2016-11-10;Ronnebyvägen 24;Skarpnäcks stadsdelsområde;18.11827404;59.29547005;2;2;57;2750000;870000;3620000;3446;1560;1948;Lägenhet;Bjurfors;1561;Broker
2205859;2016-11-10;Skarabacken 49;Skarpnäcks stadsdelsområde;18.09915866;59.29238667;2;3;39;2150000;615000;2765000;2657;2229;1942;Lägenhet;Bjurfors;1561;Broker
2206832;2016-11-10;Mejselvägen 48;Telefonplan-Hökmossen;17.98805167;59.29391395;4;;96;4295000;355000;4650000;5206;5740;2007;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2204361;2016-11-10;Atlasvägen 39;Sickla;18.12716;59.30397;3;7;69;3495000;205000;3700000;3589;659;1959;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2202987;2016-11-10;Tångvägen 28;Telefonplan;17.99559043;59.29294342;2;3;45;2195000;430000;2625000;2984;5437;1945;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2206675;2016-11-10;Förrådsgatan 2;Råsunda;17.98971732;59.36562471;1;1;28;1995000;585000;2580000;1759;3084;1938;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2207500;2016-11-10;Gustav III:s Boulevard 57;Frösunda;18.01532507;59.37256086;2;3;73;2995000;535000;3530000;3638;1745;2003;Lägenhet;One Fastighetsmäkleri;261834;Broker
1944151;2016-11-10;Dalagatan 68;Vasastan;18.0464;59.3403;2;3;68;5700000;800000;6500000;3041;1842;1896;Lägenhet;HusmanHagberg;1610;Broker
2208156;2016-11-10;Södra Långgatan 35B;Råsunda;18.00314641;59.36518354;2;2;49;3100000;0;3100000;2585;2819;1947;Lägenhet;Fastighetsbyrån;1573;Broker
2207123;2016-11-10;Rorgängargatan 21;Hammarby Sjöstad;18.10945;59.30646;3;6;87;5750000;450000;6200000;5100;663;2007;Lägenhet;Fastighetsbyrån;1573;Broker
2207024;2016-11-10;Tallgatan 15;Sundbyberg/Duvbo;17.9767;59.3637;2;2;61;2695000;695000;3390000;3232;3681;1952;Lägenhet;Fastighetsbyrån;1573;Broker
2206485;2016-11-10;Bårdgränd 11;Åkeshov;17.9299;59.3385;1.5;2;36;1995000;355000;2350000;2752;;1945;Lägenhet;Fastighetsbyrån;1573;Broker
2205003;2016-11-10;Tegelbruksvägen 8A;Midsommarkransen;18.01428149;59.30263118;3;0.5;68;3695000;425000;4120000;2327;3954;1936;Lägenhet;Fastighetsbyrån;1573;Broker
2198961;2016-11-10;Milstensvägen 19;Ursvik;17.95462018;59.38395113;4;3;99;3795000;205000;4000000;5273;3214;2007;Lägenhet;Fastighetsbyrån;1573;Broker
2205154;2016-11-10;Bageribacken 8;Katarina/Sofia;18.109685;59.3138428;2;5;55;3195000;255000;3450000;2907;129;2000;Lägenhet;Fastighetsmäklarna;1626;Broker
2200464;2016-11-10;Hornsgatan 84;Söder;18.05437942;59.31798794;5;1;133;10500000;100000;10600000;2587;1153;;Lägenhet;Skeppsholmen;1560;Broker
2188480;2016-11-10;Ekhagsvägen 9;Norra Djurgården;18.0549748;59.3720439;1;;29;;NaN;2400000;1743;133;2015;Lägenhet;SkandiaMäklarna;1570;Broker
2207459;2016-11-10;Drakflygargatan 6;Skarpnäck;18.12522972;59.26972133;4;3;94.5;3000000;270000;3270000;5554;4439;1987;Lägenhet;HusmanHagberg;1610;Broker
2206728;2016-11-10;Strålgatan 35;Essingeöarna;18.00436553;59.32416576;2;4;42;2975000;635000;3610000;2406;3775;1939;Lägenhet;Alexander White Fastighetsmäkleri;124;Broker
2206286;2016-11-10;Storgatan 72A;Huvudsta;17.98512558;59.34971345;2;5;62;3195000;375000;3570000;3761;4635;2013;Lägenhet;MOHV;1901865;Broker
2207256;2016-11-10;Mariatorget 4A;Södermalm Mariatorget;18.06160927;59.31827445;2;3;68;5750000;700000;6450000;2895;749;1896;Lägenhet;HusmanHagberg;1610;Broker
2206939;2016-11-10;Täppgränd 9;Enskededalen;18.09784055;59.28549324;3;1;88;3200000;720000;3920000;3323;2963;1981;Lägenhet;HusmanHagberg;1610;Broker
2205965;2016-11-10;Skebokvarnsvägen 285;Högdalen;18.03637505;59.26363251;2;2;58;1995000;485000;2480000;3127;6686;1955;Lägenhet;HusmanHagberg;1610;Broker
2205702;2016-11-10;Kolbäcksgränd 26;Bagarmossen;18.14000487;59.27674625;1;2;26;1700000;520000;2220000;1921;3787;1954;Lägenhet;HusmanHagberg;1610;Broker
2204454;2016-11-10;Pastellvägen 10;Johanneshov;18.08659236;59.29268346;3;2;54;2395000;705000;3100000;3029;2651;1942;Lägenhet;HusmanHagberg;1610;Broker
2203390;2016-11-10;Svartviksslingan 94;Bromma Minneberg;17.98864245;59.33972806;2;6;63;2995000;205000;3200000;3846;4807;1986;Lägenhet;HusmanHagberg;1610;Broker
2202651;2016-11-10;Gallehusgränd 10;Kista;17.94746518;59.39535124;1;1;43;1700000;200000;1900000;3716;;2000;Lägenhet;HusmanHagberg;1610;Broker
2198800;2016-11-10;Hantverkargatan 44A;Kungsholmen;18.03882122;59.3297965;2;3;51;4000000;100000;4100000;2550;1811;;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2206383;2016-11-10;Kungsklippan 22A;Kungsholmen;18.04688461;59.33056268;2;8;38;2995000;805000;3800000;2778;1362;;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2205918;2016-11-10;Tidaholmsvägen 36;Hammarbyhöjden;18.10237312;59.29253769;2;3;40;2195000;755000;2950000;2849;2122;1939;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2203224;2016-11-10;Solberga Ängsväg 10;Älvsjö Solberga;18.014049;59.281624;2;4;70;2195000;155000;2350000;4232;5536;1985;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2200301;2016-11-10;Slalomvägen 17;Västertorp;17.97373717;59.2918632;2;3;56;2495000;725000;3220000;2983;6561;1949;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2179921;2016-11-10;Redargatan 6;Hammarby Sjöstad;18.09033;59.30294;2;3;66;3695000;415000;4110000;3965;1556;2009;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2099023;2016-11-10;Karlavägen 20;Östermalm;18.06816943;59.34270244;2;3;57;5850000;-100000;5750000;800;1279;1924;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2207246;2016-11-10;Tavastgatan 28;Mariaberget;18.05963848;59.31963445;1;1;28;2450000;660000;3110000;1507;827;1937;Lägenhet;Fastighetsbyrån;1573;Broker
2199466;2016-11-10;Drottningholmsvägen 48;Fridhemsplan;18.0224813;59.33203537;3;6;89.5;6990000;160000;7150000;3956;2750;2011;Lägenhet;Fastighetsbyrån;1573;Broker
2205696;2016-11-10;Tallidsvägen 9A;Finntorp;18.1387;59.3097;1;1;28.5;1495000;765000;2260000;2166;282;1952;Lägenhet;Notar;1566;Broker
2207116;2016-11-10;Rålambsvägen 50;Kungsholmen;18.00444173;59.33000498;2;2;44;2995000;655000;3650000;2357;3756;;Lägenhet;Svenska Mäklarhuset;58;Broker
2201910;2016-11-10;Beckomberga Allé 20;Bromma;17.89730787;59.35825373;3;5;76;3450000;125000;3575000;4696;;;Lägenhet;Svenska Mäklarhuset;58;Broker
2198484;2016-11-10;Båstadsvägen 4;Hammarbyhöjden;18.11150908;59.29382162;2;1;56;2995000;630000;3625000;2821;1801;;Lägenhet;Svenska Mäklarhuset;58;Broker
2207259;2016-11-11;Vintrosagatan 52;Hagsätra;18.01978;59.26045;3;;80;1995000;535000;2530000;4166;7382;1958;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2207212;2016-11-11;Malmköpingsvägen 36;Örby;18.0328;59.2783;3.5;;77;3275000;505000;3780000;2460;5273;1956;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2202347;2016-11-11;Ugglevägen 17C;Sicklaön;18.2050169;59.30988115;1.5;2;38;1975000;395000;2370000;2375;640;1946;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2176938;2016-11-11;Råggatan 8;Södermalm;18.06785864;59.30718054;1;1;37;2650000;450000;3100000;2159;1497;1930;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2077591;2016-11-11;Alströmergatan 32P;Kungsholmen;18.026948;59.3368665;2;;45;;NaN;3450000;2091;2619;1929;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2214555;2016-11-11;Lotta Svärds gränd 6;Hägersten-Liljeholmen;17.95349856;59.28685575;3;;70;3820000;0;3820000;3995;;2014;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2210754;2016-11-11;Frödingsvägen 3;Kungsholmen;18.00236464;59.33119749;2;2;40.5;2695000;880000;3575000;2217;3882;;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2204140;2016-11-11;Furusundsgatan 6;Gärdet;18.09600592;59.34767669;3;3;49;3995000;355000;4350000;3204;754;1939;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2199126;2016-11-11;Alviksvägen 7;Bromma Alvik;17.97627004;59.33245394;4;2;88;5990000;510000;6500000;4498;5378;1929;Lägenhet;HusmanHagberg;1610;Broker
2198470;2016-11-11;Stensövägen 1;Älta;18.175807;59.25761122;3;2;78;2150000;280000;2430000;4593;4493;1971;Lägenhet;HusmanHagberg;1610;Broker
2193930;2016-11-11;Lofotengatan 4;Kista;17.92744811;59.41161243;3;6;76;1795000;5000;1800000;5090;;1974;Lägenhet;HusmanHagberg;1610;Broker
2207689;2016-11-11;Ugglevägen 17F;Saltängen;18.20554543;59.30985641;1;1;38;1995000;285000;2280000;2375;507;1946;Lägenhet;Mäklarhuset;204;Broker
2206915;2016-11-11;Lina Sandells Plan 24;Hägersten;17.95999527;59.28356171;2;1;54;2295000;225000;2520000;3498;7712;1954;Lägenhet;Mäklarhuset;204;Broker
2206059;2016-11-11;Sankt Göransgatan 131;Kungsholmen;18.02395058;59.33427429;3;2;73.5;5375000;225000;5600000;3493;2711;2006;Lägenhet;Mäklarhuset;204;Broker
2202634;2016-11-11;Alphyddevägen 6;Alphyddan;18.12524414;59.30809402;4;8;96;4425000;425000;4850000;5183;186;1961;Lägenhet;Mäklarhuset;204;Broker
2198700;2016-11-11;Nockeby Backe 4;Bromma;17.91671634;59.33035472;3;1;74;3495000;0;3495000;4337;;2016;Lägenhet;Mäklarhuset;204;Broker
2201976;2016-11-11;Folkungavägen 37A;Danderyd;17.930949;59.448252;5;;128;4900000;925000;5825000;;;1920;Villa;Edlunds Fastighetsbyrå, Knut Edlund AB;310;Broker
2201216;2016-11-11;Bohusgatan 29A;Södermalm;18.081302;59.30704518;3;4;66.5;5250000;-300000;4950000;3592;1274;1985;Lägenhet;Edward & Partners Fastighetsmäklare AB;410;Broker
2207296;2016-11-11;Förrådsgatan 4;Råsunda;17.99004793;59.36569507;1;4;36;2495000;255000;2750000;2480;3068;1937;Lägenhet;Fastighetsbyrån;1573;Broker
2206995;2016-11-11;Tjärhovsgatan 22;Södermalm;18.07746229;59.31526971;1;3;17.5;1795000;505000;2300000;1960;464;1940;Lägenhet;Fastighetsbyrån;1573;Broker
2201936;2016-11-11;Sveavägen 140;Vasastan;18.05372215;59.34629906;2;4;75;5600000;0;5600000;2944;2051;1929;Lägenhet;Fastighetsbyrån;1573;Broker
2197163;2016-11-11;Munkkärrsvägen 20;Eriksvik;18.29160461;59.33147238;2;;54;4500000;-750000;3750000;;537;1950;Villa;Fastighetsbyrån;1573;Broker
2190725;2016-11-11;Svandammsvägen 21A;Midsommarkransen;18.01121898;59.30143497;1;0;34;1995000;565000;2560000;2300;4172;1939;Lägenhet;Fastighetsbyrån;1573;Broker
2152660;2016-11-11;Brålunden 19;Nockeby;17.93077956;59.33175784;2;3;49;2695000;315000;3010000;2927;;1939;Lägenhet;Fastighetsbyrån;1573;Broker
2115453;2016-11-11;Parmmätargatan 22;Kungsholmen;18.0478267;59.32968014;2;5;51;4500000;-700000;3800000;2291;1283;1912;Lägenhet;Fastighetsbyrån;1573;Broker
2211358;2016-11-11;Redargatan 11;Hammarby Sjöstad;18.0914;59.3025;2;3;60;3295000;505000;3800000;3856;1615;2009;Lägenhet;Notar;1566;Broker
2207042;2016-11-11;Trollesundsvägen 179;Bandhagen;18.04681477;59.25985215;1;3;31;1750000;500000;2250000;1627;6889;1955;Lägenhet;Notar;1566;Broker
2206933;2016-11-11;Lidköpingsvägen 27;Johanneshov;18.09817539;59.29256428;3;3;54;2895000;375000;3270000;3090;2242;1942;Lägenhet;Notar;1566;Broker
2206928;2016-11-11;Älvsåkersgränd 45;Älvsjö;18.0303;59.2893;2.5;1;71;1850000;420000;2270000;4565;4292;1968;Lägenhet;Notar;1566;Broker
2206219;2016-11-11;Sollentunavägen 144B;Nytorp;17.95373141;59.42804602;2;;40;2495000;155000;2650000;2858;;;Lägenhet;Notar;1566;Broker
2202618;2016-11-11;Sankt Eriksgatan 72;Vasastan;18.03616626;59.33865358;2;;64;5350000;645000;5995000;2741;2216;1929;Lägenhet;Vision Fastighetsmäkleri AB;1613;Broker
2202111;2016-11-11;Hantverkargatan 7;Kungsholmen;18.04906726;59.32808349;1.5;1;41;3250000;1025000;4275000;1643;1206;1928;Lägenhet;Vision Fastighetsmäkleri AB;1613;Broker
2206071;2016-11-11;Puckgränd 14;Västertorp;17.97207052;59.29022072;2;2;58;2375000;165000;2540000;2979;6729;;Lägenhet;Mäklarringen;1598;Broker
2146517;2016-11-11;Sara Lidmans gata 6;Kungsholmen;18.00406075;59.33860779;4;8;88;6950000;550000;7500000;4408;3925;2012;Lägenhet;Diplomat Fastighetsmäkleri AB;132;Broker
2207229;2016-11-11;Franstorpsvägen 4C;Sundbyberg/Duvbo;17.96573523;59.35945994;2;0.5;56.5;2800000;0;2800000;3026;4445;;Lägenhet;Svenska Mäklarhuset;58;Broker
2206941;2016-11-11;Tullgårdsgatan 20;Södermalm;18.08733357;59.30611361;3;2;79;4875000;0;4875000;5266;1275;2004;Lägenhet;SkandiaMäklarna;1570;Broker
2206092;2016-11-11;Skridskovägen 11;Västertorp;17.97505416;59.29214667;2;2;64.5;2795000;-270000;2525000;4433;6484;1996;Lägenhet;SkandiaMäklarna;1570;Broker
2201581;2016-11-11;Borensvägen 17;Årsta;18.05591153;59.29593817;2;2;55;2550000;170000;2720000;2913;2920;1945;Lägenhet;SkandiaMäklarna;1570;Broker
2177664;2016-11-11;Bohusgatan 57;Södermalm;18.08321686;59.30731713;2;2;45;3250000;275000;3525000;2473;1222;1887;Lägenhet;SkandiaMäklarna;1570;Broker
2205720;2016-11-11;Hägerstensvägen 231;Hägersten;17.98327267;59.30456304;4;2;82;3995000;805000;4800000;4281;5477;2010;Lägenhet;Notar;1566;Broker
2164697;2016-11-11;Tomtebogatan 9;Vasastan;18.03519428;59.34126102;4;5;126;14890000;-390000;14500000;3709;2407;1905;Lägenhet;Behrer & Partners;1670;Broker
2206729;2016-11-11;Eriksbergsgatan 40;Östermalm;18.06593993;59.34209624;4;1;117;11200000;1250000;12450000;3644;1271;1918;Lägenhet;Behrer & Partners;1670;Broker
2206429;2016-11-11;Langelandsgatan 46;Kista;17.94436605;59.39981307;3;3;81.5;2680000;-230000;2450000;4171;;;Lägenhet;BOSTHLM;1499;Broker
2206453;2016-11-11;Bergsundsgatan 19;Södermalm;18.029577;59.31637048;2;2;48;4700000;0;4700000;2757;2575;;Lägenhet;BOSTHLM;1499;Broker
2207270;2016-11-11;Hantverkargatan 87;Kungsholmen;18.02865028;59.33143828;2;;78;5495000;555000;6050000;3649;2393;1896;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2206989;2016-11-11;Hallandsgatan 46A;Södermalm;18.07121931;59.31076217;1.5;4;43;3250000;350000;3600000;2406;1054;1927;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2202234;2016-11-11;Kungsholmsgatan 13;Kungsholmen;18.04800071;59.33096984;2;7;42;3975000;825000;4800000;2659;1291;1938;Lägenhet;Wallenberg Fastighetsförmedling;131312;Broker
2211772;2016-11-11;Grevgatan 43;Östermalm;18.08611212;59.33582366;4;3;124;13250000;500000;13750000;5151;514;1882;Lägenhet;Fredegårds Fastighetsbyrå AB;125;Broker
2084523;2016-11-11;Östermalmsgatan 67B;Östermalm;18.08133538;59.34153528;2;3;59;5450000;750000;6200000;2229;1067;1885;Lägenhet;Behrer & Partners;1670;Broker
2206641;2016-11-11;Wollmar Yxkullsgatan 48A;Södermalm;18.05360556;59.31580532;1.5;0.5;43;2995000;770000;3765000;2283;1278;1928;Lägenhet;Bjurfors;1561;Broker
2206271;2016-11-11;Bergsundsgatan 16;Södermalm;18.02878;59.31682;1;;43;2995000;545000;3540000;2148;2611;;Lägenhet;Bjurfors;1561;Broker
2206111;2016-11-11;Halmstadsvägen 44;Skarpnäcks stadsdelsområde;18.1202398;59.28951724;2;1;62;2750000;150000;2900000;2830;2221;1949;Lägenhet;Bjurfors;1561;Broker
2205986;2016-11-11;Sickla Sjöväg 5;Tallbacken;18.1276063;59.30205705;3;4;78;5800000;1000000;6800000;3306;875;2008;Lägenhet;Bjurfors;1561;Broker
2205977;2016-11-11;Södermannagatan 68;Södermalm;18.0829455;59.307898;3;;70;3950000;970000;4920000;3917;1162;;Lägenhet;Bjurfors;1561;Broker
2211071;2016-11-11;Kungsholmsgatan 8;Kungsholmen;18.04883122;59.33113182;1;4;29;2395000;1155000;3550000;833;1247;1907;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2206348;2016-11-11;Ruddammsbacken 28;Norra Djurgården;18.0596;59.3516;2;;55;4200000;450000;4650000;2979;2250;;Lägenhet;Alexander White Fastighetsmäkleri;124;Broker
2205995;2016-11-11;Luntmakargatan 65;Vasastan;18.06012869;59.34061437;2;2;78;5995000;955000;6950000;2069;1332;1882;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2053915;2016-11-11;Vänortsstråket 67D;Tureberg;17.94174671;59.42940714;2;1;76.3;1895000;30000;1925000;3462;;1967;Lägenhet;HusmanHagberg;1610;Broker
2185315;2016-11-11;Båstadsvägen 7;Skarpnäcks stadsdelsområde;18.11202508;59.29392852;3;2;72;3800000;450000;4250000;3629;1782;1949;Lägenhet;Bjurfors;1561;Broker
2206852;2016-11-11;Creutzgatan 2;Kungsholmen;18.01535797;59.33243942;2;2;43.5;2975000;425000;3400000;2275;3160;1926;Lägenhet;Mäklarhuset;204;Broker
2210100;2016-11-11;Råstensgatan 10;Sundbyberg/Duvbo;17.97510849;59.36302191;3;3;94;5290000;410000;5700000;4699;3797;1995;Lägenhet;Fastighetsbyrån;1573;Broker
